Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Le interesa ser contactado para participar en un grupo focal para que podamos comprender mejor sus respuestas a las preguntas de esta encuesta?,¿Hay algo más que le gustaría dejarnos saber?
2022/07/01 11:24:23 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Noticias,Español,Español,Español,TV,Telemundo,TV,Mucho,Para nada,Mucho,Para nada,En desacuerdo,En desacuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/01 11:45:24 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación,Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Otro tema,Español,Español,Español,Medios sociales,Facebook,Correo electrónico/boletines informativos,Un poco,Un poco,Mucho,Para nada,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/01 11:51:25 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de participacion comunitaria,Columnas de opinion,Español,Español,Español,TV,Telemundo,TV,Mucho,Mucho,Mucho,Un poco,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Colombia,60-69,Mujer,Ambos: inglés y español,NA,No,Sí,Sí,NOT PROVIDED,NA,NA,Mas representacion latina
2022/07/02 9:05:10 AM AST,Local;Internacional,"Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Tecnología;Comida",Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,NA,Español,Español,Español,TV,Telemundo,Correo electrónico/boletines informativos,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,P.R,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,NA
2022/07/02 12:02:06 PM AST,Local;Regional/Nueva Inglaterra/NYC Metro;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas,Si programas de rehabilitación de jóvenes orientación salud terapia juvenil casi no se escucha en las comunidades,Ambos: inglés y español,NA,NA,Periódicos,Univision y Telemundo,TV,Mucho,Mucho,Para nada,Mucho,De acuerdo,Neutral,Neutral,Wallingford,Sí,Mexico,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,Si es posible mejorar servicios de la comunidad más información sobre inmigración
2022/07/02 12:55:42 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Negocios locales;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de participacion comunitaria,Articulos de investigative,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Aplicaciones de noticias,Un poco,Para nada,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,30-39,Mujer,Español,Ninguno de estos,Sí,No,No estoy seguro/a,NOT PROVIDED,NA,NA,No
2022/07/02 1:02:52 PM AST,Local,Deportes;Políticas;Negocios locales;Educación;Finanzas y educación financiera,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,"Fox, CNN and Facebook",Medios sociales,Un poco,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,En desacuerdo,Southington,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/07/02 1:32:46 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Negocios locales;Eventos locales,Temas acerca de familias con niños;Temas acerca de los jóvenes,Articulos de investigative,Español,Español,Español,TV,Univision y Telemundo,TV,Mucho,Para nada,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Ecuador,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,No,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/02 1:41:43 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes;Políticas;Tecnología,Temas acerca de las personas de la tercera edad,Perfil de negocios,Español,Español,Español,Textos,Facebook,TV,Un poco,Mucho,Para nada,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Peru,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/02 2:08:56 PM AST,Local;Internacional,Educación;Salud,Temas acerca de participacion comunitaria,Como la gente supera la economia,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Waterbury,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/07/02 2:13:54 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Negocios locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,Negocios,Español,Español,Español,Medios sociales,Record Journal and Fox,Medios sociales,Un poco,Mucho,Un poco,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Venuzuela,70 o mayor,Hombre,Español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/03 10:35:34 AM AST,Nacional,"Políticas;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de las personas de la tercera edad,"Columnas de opinion, Noticias de Sudamerica",Español,Español,Español,TV,CNN,TV,Para nada,Un poco,Para nada,Para nada,Neutral,De acuerdo,Neutral,Meriden,Sí,Chile,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,Enfoque mas noticias del area
2022/07/03 10:43:01 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Música, arte y cultura;Eventos locales;Oportunidades de participación comunitaria",Temas acerca de los jóvenes,Articulos de investigative,Español,Español,Español,TV,Facebook y Telemundo,TV,Un poco,Un poco,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/07/03 11:13:41 AM AST,Internacional,"Negocios locales;Educación;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños,Caricaturas y mas noticias,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,CNN y Facebook,Correo electrónico/boletines informativos,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Middletown,Sí,Ecuador,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/03 11:32:12 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Mas de inversion y aprendizaje y Noticias de la comunidad,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Telemundo,Textos,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,En desacuerdo,Meriden,Sí,Mexico,50-59,Mujer,Español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,NA,Mas eventos latinos y programos para la comunidad
2022/07/08 10:58:50 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación;Salud;Tecnología,Temas acerca de familias con niños;Temas acerca de los jóvenes,Articulos de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,"Record Journal, Telemundo",TV,Un poco,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/07/08 11:10:01 AM AST,Internacional,Educación,Temas acerca de familias con niños,Caricaturas,Español,Español,NA,TV,Record Jorunal,TV,Un poco,Un poco,Un poco,Un poco,De acuerdo,Neutral,Neutral,Waterbury,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/08 11:32:06 AM AST,NA,"Educación;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de las personas de la tercera edad,None,Español,Español,Español,Medios sociales,Facebook,NA,Para nada,Para nada,Para nada,Para nada,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,"Enfocarse en los valores morales, acercarse a Dios, mejor convivencia, lograr conciencia"
2022/07/09 9:36:24 AM AST,Internacional,Negocios locales;Educación,Temas acerca de las personas de la tercera edad,Historias biblicas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,NA,NA,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Honduras,60-69,Hombre,Español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,NA,Invertir en educacion relacionada con valores morales y espirituales
2022/07/09 10:09:39 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Música, arte y cultura;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,Historias de los inmigrantes que vienen a Meriden,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Correo electrónico/boletines informativos,"NPR, Telemundo, CNN, NBC",TV,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,USA,70 o mayor,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,"Siento orgulloso de la comunidad Latino, orgullo Latino"
2022/07/09 10:27:32 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Negocios locales;Educación;Salud;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Mensajes cristianos y educativos,Español,Español,Español,TV,Channel 3,TV,Un poco,Para nada,Un poco,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,NA,El Record Journal es bueno por que nos educa y no’s informa
2022/07/10 9:29:27 AM AST,Local;Nacional,Educación;Salud;Finanzas y educación financiera,Temas acerca de familias con niños,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo y Facebook,TV,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Brazil,30-39,Hombre,Portuguese,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,Mas information sobre Brazil e informacion en Portuguese
2022/07/10 9:55:04 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Viajes y hospitalidad",Temas acerca de familias con niños;Temas acerca de propietarios de pequeñas empresas,Articulos de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,CNN,Aplicaciones de noticias,Mucho,Mucho,Para nada,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/10 10:02:17 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación;Salud;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Peliculas en espanol,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Facebook,Aplicaciones de noticias,Un poco,Para nada,Mucho,Mucho,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Ecuador,40-49,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,Nada
2022/07/10 10:08:52 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes;Políticas;Educación;Salud,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Telemundo,Medios sociales,Un poco,Para nada,Mucho,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,Nada
2022/07/10 10:38:08 AM AST,Internacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud;Bienes raíces y propietario de vivienda",Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Univision,TV,Mucho,Un poco,Mucho,Para nada,Neutral,Neutral,En desacuerdo,Meriden,Sí,Ecuador,18-29,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/10 11:08:25 AM AST,Local,"Deportes;Música, arte y cultura;Educación;Salud",Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Radio,Un poco,Para nada,Para nada,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,NA,Hablar de los eventos
2022/07/12 3:59:21 PM AST,Local;Estatal;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,"Me gustaría ver más oportunidades de vivienda para las personas sin vivienda , sección 8 , padres de familia",Español,Español,Español,TV,Facebook,Correo electrónico/boletines informativos,Un poco,Un poco,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,"Sí, necesito ayuda de vivienda por favor. Madre de un niño de educación especial, estamos en busca de ayuda para vivienda.  Apenas un año en ct, con muchas ilusiones y ganas de echar adelante. Pero sin un hogar digno, todo a mi alrededor se complica cada día más. Ayuda Gracias"
2022/07/12 4:20:31 PM AST,Local;Estatal,Políticas;Educación;Salud;Eventos locales;Bienes raíces y propietario de vivienda;Comida,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,Articulos de investigación,Ambos: inglés y español,NA,NA,"Amistades, círculos sociales o verbalmente",Facebook,Medios sociales,Un poco,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Mexico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,NA
2022/07/13 5:39:01 PM AST,Local;Nacional,"Negocios locales;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Oportunidades de participación comunitaria;Diversidad y justicia social;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes,Columnas de opinion y actividades de la comunidad,Español,Español,Español,Medios sociales,Univision y Telemundo y Facebook,Medios sociales,Un poco,Para nada,Un poco,Para nada,Neutral,Neutral,Neutral,Meriden,Sí,Republica Domenicana,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No estoy seguro/a,NOT PROVIDED,NA,NA,Envolver mas a la comunidad
2022/07/13 5:45:09 PM AST,Internacional,Educación;Salud;Finanzas y educación financiera;Asuntos ambientales y cambio de climático;Tecnología,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de participacion comunitaria,Articulos de investigative,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN,Aplicaciones de noticias,Un poco,Para nada,Para nada,Un poco,Neutral,Neutral,En desacuerdo,West Haven,Sí,Ecuador,50-59,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,NA,Crear programas deportivos para ninos y jovenes gratuitos
2022/07/13 6:01:37 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Negocios locales;Salud;Tecnología;Comida,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,"Articulos de investigative y Perfil de negocios, cosas buenas de este Pueblo",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook y Youtube,Medios sociales,Un poco,Un poco,Un poco,Para nada,Neutral,Neutral,Neutral,Meriden,Sí,USA,50-59,Mujer,Español,Soy propietario de una empresa pequeña,Sí,Sí,Sí,NOT PROVIDED,NA,NA,"Muchas actividades en el pueblo, mas unidad entre todos"
2022/07/13 6:09:00 PM AST,Internacional,Deportes;Políticas;Salud;Finanzas y educación financiera;Tecnología,Temas acerca de familias con niños,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Facebook,TV,Mucho,Un poco,Un poco,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,NA,18-29,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/07/13 6:27:52 PM AST,Local,Ninguna,Ninguno de estos,Solo la Verdad y no manipulaciones,Español,Español,Español,Medios sociales,Facebook y YouTube,Correo electrónico/boletines informativos,Para nada,Para nada,Un poco,Para nada,En desacuerdo,En desacuerdo,En desacuerdo,Meriden,Sí,Nicaragua,60-69,Mujer,Español,Ninguno de estos,No,No,No,NOT PROVIDED,NA,NA,"saber la verdad, las votaciones deberian ser libres y sin manipulation"
