Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Le interesa ser contactado para participar en un grupo focal para que podamos comprender mejor sus respuestas a las preguntas de esta encuesta?,¿Hay algo más que le gustaría dejarnos saber?
2022/06/18 10:19:49 AM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Noticias",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Todos,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Un poco,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/06/18 10:36:37 AM EST,None,Deportes;Viajes y hospitalidad,Temas acerca de familias con niños,Artículos de investigación,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision,TV,Un poco,Para nada,Para nada,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Mexico,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,NA,No
2022/06/18 10:45:03 AM EST,Internacional,Educación;Salud,Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Perfil de negocios,Español,Español,Español,TV,Telemundo,TV,Un poco,Para nada,Para nada,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Republica Domenicana,70 o mayor,Mujer,Español,Ninguno de estos,No,No,Sí,NOT PROVIDED,NA,NA,Incrementar periódicos en español
2022/06/18 11:05:32 AM EST,Local,Educación,Temas acerca de los jóvenes,Perfil de negocios,Español,Español,Español,Medios sociales,Telemundo,Medios sociales,Mucho,Mucho,Mucho,Para nada,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Republica Domenicana,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/19 5:55:59 AM EST,Local;Estatal,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación",Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,NA,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Correo electrónico/boletines informativos,Patch,Aplicaciones de noticias,Un poco,Mucho,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Mexico,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,NA
2022/06/19 5:05:07 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Diversidad y justicia social;Tecnología",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas,NA,Español,NA,Español,Medios sociales,NA,Medios sociales,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Wallingford,Sí,Mexico,40-49,NA,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,NA
2022/06/21 6:34:26 PM EST,Local;Estatal,"Políticas;Negocios locales;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Oportunidades de participación comunitaria",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,NA,NA,NA,Otro,Textos,NA,Textos,Mucho,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Wallingford,Sí,Ecuador,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,REMOVED,No,NA,NA
2022/06/22 4:40:35 AM EST,Local;Regional/Nueva Inglaterra/NYC Metro;Internacional,"Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Bienes raíces y propietario de vivienda;Asuntos ambientales y cambio de climático;Tecnología;Comida",Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,No,Español,Español,Español,Radio,Telemundo,Correo electrónico/boletines informativos,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA,No
2022/06/22 2:48:46 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Finanzas y educación financiera;Oportunidades de participación comunitaria;Asuntos ambientales y cambio de climático",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de participacion comunitaria,Columnas de opinion,Español,Español,Español,Correo electrónico/boletines informativos,CNN,Correo electrónico/boletines informativos,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Ecuador,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,No
2022/06/22 3:05:41 PM EST,Local,Educación;Salud,Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,Perfil de negocios,NA,NA,Español,Correo electrónico/boletines informativos,NA,Correo electrónico/boletines informativos,Un poco,Un poco,Un poco,Un poco,Neutral,De acuerdo,Neutral,Wallingford,Sí,Ecuador,50-59,Mujer,Español,Ninguno de estos,No,Sí,Sí,REMOVED,No,NA,NA
2022/06/22 4:16:12 PM EST,Local,"Deportes;Música, arte y cultura",Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de jóvenes,Noticias,Español,Español,Español,TV,Facebook,Aplicaciones de noticias,Mucho,Mucho,Mucho,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Mexico,18-29,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/22 4:29:28 PM EST,Local;Estatal,"Música, arte y cultura;Salud;Finanzas y educación financiera;Viajes y hospitalidad;Comida",Temas acerca de los jóvenes;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Ninguno,Español,Español,Español,TV,Telemundo,TV,Mucho,Mucho,Para nada,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/06/22 4:36:34 PM EST,Nacional,Deportes;Educación;Salud,Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas,Caricaturas,Español,Español,Español,TV,Telemundo y la voz,TV,Un poco,Un poco,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Guatemala,40-49,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/22 5:03:38 PM EST,Local;Internacional,"Deportes;Música, arte y cultura;Educación;Eventos locales;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de familias con niños,Articulos de investigacion,Español,Español,Español,Medios sociales,Facebook,Medios sociales,Mucho,Un poco,Mucho,Mucho,De acuerdo,Neutral,Neutral,Meriden,Sí,Ecuador,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,NA,No
2022/06/22 5:09:40 PM EST,NA,Deportes,Temas acerca de familias con niños,Prefix negocios,Español,Español,Español,TV,Telemundo,TV,Para nada,Para nada,Para nada,Para nada,En desacuerdo,Neutral,Neutral,Meriden,Sí,NA,18-29,Hombre,Español,Ninguno de estos,No,No,No,NOT PROVIDED,NA,NA,No
2022/06/22 5:15:35 PM EST,Local;Internacional,Políticas;Negocios locales;Diversidad y justicia social,Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Articulos de investigacion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Radio,"Facebook, Univision y Telemundo",TV,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Waterbury,Sí,Puerto rico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/06/22 5:30:52 PM EST,Internacional,Deportes;Políticas;Asuntos ambientales y cambio de climático,Temas acerca de las personas de la tercera edad,Politica,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,"Facebook, CNN y Telemundo",Aplicaciones de noticias,Un poco,Para nada,Un poco,Mucho,De acuerdo,Neutral,En desacuerdo,Middletown,Sí,Ecuador,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No estoy seguro/a,NOT PROVIDED,NA,NA,No
2022/06/22 5:56:05 PM EST,Internacional,Viajes y hospitalidad,Temas acerca de las personas de la tercera edad,Prefil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,CNN,TV,Mucho,Un poco,Un poco,Un poco,En desacuerdo,Neutral,Neutral,Wallingford,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/22 6:05:39 PM EST,Internacional,"Deportes;Música, arte y cultura",Temas acerca de las personas de la tercera edad,Articulos de investigacion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,CNN,Aplicaciones de noticias,Un poco,Para nada,Para nada,Para nada,Neutral,En desacuerdo,En desacuerdo,Meriden,Sí,Ecuador,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,NA,No
2022/06/23 12:18:31 PM EST,Local;Nacional,"Políticas;Negocios locales;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Oportunidades de participación comunitaria;Tecnología;Viajes y hospitalidad",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,NA,Español,Español,NA,Correo electrónico/boletines informativos,Facebook,Correo electrónico/boletines informativos,Mucho,NA,NA,NA,NA,NA,NA,Hartford,Sí,NA,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,NA,NA
2022/06/23 4:05:00 PM EST,Internacional,Deportes;Políticas;Salud,Temas acerca de familias con niños,Articulos de investigacion,Español,Español,Español,TV,Univision,Correo electrónico/boletines informativos,Un poco,Para nada,Mucho,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Ecuador,30-39,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,Noticias en espanol
2022/06/23 4:11:19 PM EST,Nacional,"Música, arte y cultura;Viajes y hospitalidad",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Lo que sea,Español,Español,Español,TV,Telemundo,TV,Un poco,Un poco,Mucho,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,40-49,Hombre,NA,Soy padre/madre de un niño menor de 18 años de edad,NA,No,No,REMOVED,Sí,NA,No
2022/06/23 4:35:11 PM EST,Local;Estatal,Educación;Salud;Eventos locales;Tecnología,Temas acerca de familias con niños,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Fox and CNN,Correo electrónico/boletines informativos,Un poco,Un poco,Mucho,Para nada,Neutral,En desacuerdo,Neutral,Meriden,Sí,Puerto Rico,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,REMOVED,Sí,NA,No
2022/06/23 4:44:39 PM EST,Internacional,Negocios locales;Educación;Eventos locales,Temas acerca de las personas de la tercera edad,Articulos de investigacion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Un poco,Mucho,Mucho,Neutral,De acuerdo,Neutral,Meriden,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,REMOVED,Sí,NA,No
2022/06/23 5:36:53 PM EST,Internacional,Deportes;Políticas,Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,"Facebook,  CNN",TV,Para nada,Para nada,Mucho,Mucho,De acuerdo,NA,De acuerdo,Meriden,Sí,Ecuador,18-29,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/24 1:13:18 PM EST,Local;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Viajes y hospitalidad",Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Artículos de investigación,Inglés,NA,Español,Periódicos,Facebook,Aplicaciones de noticias,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Bristol,Sí,Mexico,50-59,Mujer,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,Sí,NOT PROVIDED,Sí,NA,Gracias por su labor periodística
2022/06/24 4:20:20 PM EST,Local;Internacional,"Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas acerca de participacion comunitaria,Caricaturas,Español,Español,Español,Correo electrónico/boletines informativos,Facebook,Correo electrónico/boletines informativos,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/06/24 4:37:23 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Finanzas y educación financiera;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de jóvenes,"Mejoria de la comunidad, trabajo para la comunidad, businesses de la comunidad",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN y Telemundo,Periódicos,Mucho,Un poco,Para nada,Para nada,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Peru,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,No,No,NOT PROVIDED,NA,NA,Es bueno que hagamos estos encuestas para la comunidad
2022/06/24 5:11:59 PM EST,Local;Internacional,Salud;Oportunidades de participación comunitaria,Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Caricaturas y Columba’s de opinion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,CNN e Instagram,Aplicaciones de noticias,Un poco,Un poco,Un poco,Un poco,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/24 5:16:03 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Música, arte y cultura",Ninguno de estos,Cualquier,Español,Español,Español,TV,Telemundo y Facebook,TV,Mucho,Un poco,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Hombre,Español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/06/24 5:23:54 PM EST,Local,Salud;Finanzas y educación financiera,Ninguno de estos,Perfil de negocios,Español,Español,Español,Aplicaciones de noticias,Facebook,Correo electrónico/boletines informativos,Mucho,Mucho,Mucho,NA,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,18-29,Hombre,Ambos: inglés y español,Ninguno de estos,No,No,Prefiero no decir,NOT PROVIDED,NA,NA,No
2022/06/24 5:29:04 PM EST,Internacional,"Deportes;Políticas;Música, arte y cultura;Bienes raíces y propietario de vivienda;Tecnología;Comida",Temas acerca de propietarios de pequeñas empresas,Perfil de negocios,Español,Español,Español,Medios sociales,Facebook,Aplicaciones de noticias,Mucho,Para nada,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Cheshire,Sí,Mexico,18-29,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/24 5:37:27 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes,Temas acerca de familias con niños;Temas acerca de los jóvenes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Facebook y Record Journal,TV,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Republica Domenicana,Menor de 18,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/24 5:48:27 PM EST,Local,Comida,Temas acerca de familias con niños,Caricaturas,Español,Español,Español,Radio,Univision,Textos,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,30-39,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,Nada
2022/06/24 5:54:44 PM EST,Internacional,Deportes;Tecnología,Temas acerca de propietarios de pequeñas empresas,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN,Medios sociales,Mucho,Un poco,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Republica Domenicana,60-69,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad;Soy propietario de una empresa pequeña,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/06/25 9:19:02 AM EST,Internacional,"Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños;Temas acerca de propietarios de pequeñas empresas,Ninguno,Español,Español,Español,Medios sociales,"Facebook, Tik tok y IG",Medios sociales,Un poco,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Ecuador,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,NA,No
2022/06/25 9:27:10 AM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Salud,Temas acerca de las personas de la tercera edad,Noticias,Español,Español,Español,TV,CNN,TV,Para nada,Para nada,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Republica Domenicana,60-69,Hombre,Español,Ninguno de estos,No,No,No,NOT PROVIDED,NA,NA,No
2022/06/25 9:32:57 AM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes;Políticas,Temas acerca de familias con niños,Articulos de investigation,Español,Español,Español,TV,CNN y Telemundo,TV,Mucho,Para nada,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Republica Domenicana,50-59,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad;Soy un estudiante,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No
2022/06/25 9:55:40 AM EST,Local,"Deportes;Música, arte y cultura",Temas acerca de familias con niños,Otto tema,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision and Fox,TV,Mucho,Para nada,Para nada,Para nada,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Nicarugua,60-69,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,No,No,NA,NOT PROVIDED,NA,NA,No
2022/06/25 10:34:06 AM EST,Local,"Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Oportunidades de participación comunitaria",Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,"Entretenimiento para ninos, evitar Noticias malas",Español,Español,Español,TV,Telemundo,TV,Un poco,Un poco,Para nada,Mucho,En desacuerdo,Neutral,En desacuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Mujer,Ambos: inglés y español,Ninguno de estos,No,No,Sí,NOT PROVIDED,NA,NA,"Que Meriden tenga mas luz, y las calles estancia terribles"
