Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más o $10 de descuento en compras de $100 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Hay algo más que le gustaría dejarnos saber?
7/9/2022 10:27:33,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Negocios locales, Educación, Salud, Bienes raíces y propietario de vivienda, Oportunidades de participación comunitaria","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Mensajes cristianos y educativos,Español,Español,Español,TV,Channel 3,TV,Un poco,Para nada,Un poco,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,El Record Journal es bueno por que nos educa y no’s informa
7/10/2022 9:29:28,"Local, Nacional","Educación, Salud, Finanzas y educación financiera",Temas acerca de familias con niños,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo y Facebook,TV,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Brazil,30-39,Hombre,Portuguese,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,Mas information sobre Brazil e informacion en Portuguese
7/10/2022 9:55:05,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Viajes y hospitalidad","Temas acerca de familias con niños, Temas acerca de propietarios de pequeñas empresas",Articulos de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,CNN,Aplicaciones de noticias,Mucho,Mucho,Para nada,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
7/10/2022 10:02:18,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Educación, Salud, Bienes raíces y propietario de vivienda, Oportunidades de participación comunitaria","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Peliculas en espanol,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Facebook,Aplicaciones de noticias,Un poco,Para nada,Mucho,Mucho,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Ecuador,40-49,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,Nada
7/10/2022 10:08:53,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas, Educación, Salud","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas",Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Telemundo,Medios sociales,Un poco,Para nada,Mucho,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,Nada
7/10/2022 10:38:08,Internacional,"Deportes, Música, arte y cultura, Negocios locales, Educación, Salud, Bienes raíces y propietario de vivienda","Temas acerca de las personas de la tercera edad, Temas acerca de participacion comunitaria",Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Univision,TV,Mucho,Un poco,Mucho,Para nada,Neutral,Neutral,En desacuerdo,Meriden,Sí,Ecuador,18-29,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
7/10/2022 11:08:26,Local,"Deportes, Música, arte y cultura, Educación, Salud","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad",Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Radio,Un poco,Para nada,Para nada,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,30-39,Hombre,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,Hablar de los eventos
7/12/2022 15:59:21,"Local, Estatal, Nacional, Internacional","Deportes, Políticas, Música, arte y cultura, Negocios locales, Educación, Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Finanzas y educación financiera, Bienes raíces y propietario de vivienda, Oportunidades de participación comunitaria, Diversidad y justicia social, Asuntos ambientales y cambio de climático, Tecnología, Viajes y hospitalidad, Comida","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de participacion comunitaria","Me gustaría ver más oportunidades de vivienda para las personas sin vivienda , sección 8 , padres de familia",Español,Español,Español,TV,Facebook,Correo electrónico/boletines informativos,Un poco,Un poco,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,"Sí, necesito ayuda de vivienda por favor. Madre de un niño de educación especial, estamos en busca de ayuda para vivienda.  Apenas un año en ct, con muchas ilusiones y ganas de echar adelante. Pero sin un hogar digno, todo a mi alrededor se complica cada día más. Ayuda Gracias"
7/12/2022 16:20:32,"Local, Estatal","Políticas, Educación, Salud, Eventos locales, Bienes raíces y propietario de vivienda, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de participacion comunitaria",Articulos de investigación,Ambos: inglés y español,NA,NA,"Amistades, círculos sociales o verbalmente",Facebook,Medios sociales,Un poco,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Mexico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA
7/13/2022 17:39:02,"Local, Nacional","Negocios locales, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Oportunidades de participación comunitaria, Diversidad y justicia social, Viajes y hospitalidad, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes",Columnas de opinion y actividades de la comunidad,Español,Español,Español,Medios sociales,Univision y Telemundo y Facebook,Medios sociales,Un poco,Para nada,Un poco,Para nada,Neutral,Neutral,Neutral,Meriden,Sí,Republica Domenicana,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No estoy seguro/a,NOT PROVIDED,NA,Envolver mas a la comunidad
7/13/2022 17:45:09,Internacional,"Educación, Salud, Finanzas y educación financiera, Asuntos ambientales y cambio de climático, Tecnología","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de participacion comunitaria",Articulos de investigative,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN,Aplicaciones de noticias,Un poco,Para nada,Para nada,Un poco,Neutral,Neutral,En desacuerdo,West Haven,Sí,Ecuador,50-59,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,Crear programas deportivos para ninos y jovenes gratuitos
7/13/2022 18:01:37,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Negocios locales, Salud, Tecnología, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria","Articulos de investigative y Perfil de negocios, cosas buenas de este Pueblo",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook y Youtube,Medios sociales,Un poco,Un poco,Un poco,Para nada,Neutral,Neutral,Neutral,Meriden,Sí,USA,50-59,Mujer,Español,Soy propietario de una empresa pequeña,Sí,Sí,Sí,NOT PROVIDED,NA,"Muchas actividades en el pueblo, mas unidad entre todos"
7/13/2022 18:09:01,Internacional,"Deportes, Políticas, Salud, Finanzas y educación financiera, Tecnología",Temas acerca de familias con niños,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Facebook,TV,Mucho,Un poco,Un poco,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,NA,18-29,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
7/13/2022 18:27:52,Local,Ninguna,Ninguno de estos,Solo la Verdad y no manipulaciones,Español,Español,Español,Medios sociales,Facebook y YouTube,Correo electrónico/boletines informativos,Para nada,Para nada,Un poco,Para nada,En desacuerdo,En desacuerdo,En desacuerdo,Meriden,Sí,Nicaragua,60-69,Mujer,Español,Ninguno de estos,No,No,No,NOT PROVIDED,NA,"saber la verdad, las votaciones deberian ser libres y sin manipulation"
7/13/2022 18:44:46,Local,"Negocios locales, Educación, Oportunidades de participación comunitaria, Diversidad y justicia social",Temas acerca de los jóvenes,Opiniones,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Television,Aplicaciones de noticias,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,mexico,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,No,No,NOT PROVIDED,NA,Mas seguridad en Meriden
7/13/2022 18:58:31,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Negocios locales","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Peliculas en espanol,Español,Español,Español,TV,"Facebook, Telemundo Y Univision",Medios sociales,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,40-49,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,No,No estoy seguro/a,NOT PROVIDED,NA,No
7/14/2022 10:27:42,Local,"Educación, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Diversidad y justicia social, Asuntos ambientales y cambio de climático, Viajes y hospitalidad","Temas acerca de los jóvenes, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Caricaturas educativas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Para nada,Un poco,Para nada,Para nada,Neutral,Neutral,De acuerdo,Meriden,Sí,Puerto Rico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,Mas ayuda para la comunidad latina
7/14/2022 10:32:59,"Local, Internacional","Políticas, Salud","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad",Perfil de negocios,Español,Español,Español,TV,CNN,TV,Mucho,Un poco,Mucho,Para nada,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Republica Domenicana,60-69,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No
7/14/2022 11:21:45,Internacional,"Políticas, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños,Articulos de investigative,Español,Español,Español,Aplicaciones de noticias,Facebook,Medios sociales,Mucho,Para nada,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Ecuador,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
7/14/2022 11:27:16,Local,Salud,Temas acerca de las personas de la tercera edad,Articulos de investigative,Español,Español,Español,Textos,Facebook,Aplicaciones de noticias,Un poco,Un poco,Mucho,Mucho,Neutral,Neutral,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,La gasolina que baje los precios
7/14/2022 11:47:27,"Local, Internacional","Deportes, Políticas",Temas acerca de familias con niños,Columnas de opinion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Radio,CNN y facebook,Aplicaciones de noticias,Mucho,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Hartford,Sí,Peru,30-39,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,No
7/14/2022 11:54:08,Nacional,"Políticas, Salud, Eventos locales",Temas acerca de las personas de la tercera edad,Investigative,Inglés,Inglés,Inglés,TV,Cbn,TV,Un poco,Mucho,Un poco,Mucho,Neutral,De acuerdo,En desacuerdo,Meriden,Sí,Puerto Rican,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,Nada
7/14/2022 16:57:55,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Música, arte y cultura, Negocios locales, Educación, Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)","Temas acerca de los jóvenes, Temas acerca de participacion comunitaria",NA,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Facebook,Aplicaciones de noticias,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Guanajuato México,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Prefiero no decir,REMOVED,Sí,Gracias
7/15/2022 11:09:47,Local,"Música, arte y cultura, Negocios locales, Tecnología, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes",Temas de la comunidad,Español,Español,Español,TV,Telemundo,TV,Un poco,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Español,Ninguno de estos,Sí,No,Sí,NOT PROVIDED,NA,Eventos Latinos
7/15/2022 11:28:52,"Local, Internacional","Educación, Salud",Ninguno de estos,None,Español,Español,Español,Medios sociales,Youtube,Aplicaciones de noticias,Para nada,Un poco,Para nada,Mucho,De acuerdo,NA,En desacuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,"Otros temas en las noticias, como la religion y ayuda social"
7/16/2022 9:15:06,Local,"Deportes, Educación, Salud, Bienes raíces y propietario de vivienda, Viajes y hospitalidad","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",None,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,"Record Journal, Telemundo, News 8",Medios sociales,Mucho,Mucho,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,50-59,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,No
7/16/2022 9:41:59,"Nacional, Internacional","Educación, Salud, Asuntos ambientales y cambio de climático, Tecnología",Temas acerca de los jóvenes,Negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Ninguna,Correo regular,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Puerto Rico,Sí,Puerto Rico,Prefiero no decir,Hombre,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,Me gusta los cambios para mejor.
7/16/2022 9:52:28,"Local, Estatal, Nacional","Educación, Salud, Viajes y hospitalidad","Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad","Noticias, Caricaturas",Español,Español,Español,TV,Telemundo,TV,Un poco,Un poco,Para nada,Para nada,En desacuerdo,En desacuerdo,En desacuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Mujer,Español,Ninguno de estos,Sí,No,Sí,NOT PROVIDED,NA,Nada por ahora
7/16/2022 11:25:27,Internacional,"Políticas, Negocios locales, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños,Articulos de investigative,Español,Español,Español,Medios sociales,Univision y Telemundo,Medios sociales,Un poco,Mucho,Para nada,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,USA,40-49,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,Buenas preguntas y buenas encuestas
7/17/2022 10:29:10,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Negocios locales, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de propietarios de pequeñas empresas,Negocios,Español,Español,Español,Aplicaciones de noticias,Fox,TV,Mucho,Un poco,Un poco,Para nada,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,40-49,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No tanta pobreza
7/17/2022 11:46:50,Internacional,"Políticas, Negocios locales, Educación, Salud, Bienes raíces y propietario de vivienda",Temas acerca de las personas de la tercera edad,Columnas de opinion,Español,Español,Español,TV,Telemundo,TV,Un poco,Un poco,Para nada,Un poco,Neutral,Neutral,En desacuerdo,Meriden,Sí,Mexico,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
